Index,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
682,Reflectingonthechallengesoftheschoolyear.Feelingabitoverwhelmedwithassignments.,Sad,9/11/2023 15:45,OverwhelmedHighSchoolStudent,Twitter, #SchoolChallenges #HighSchoolStruggles,15,28,USA,2023,9,11,15
683,Encounteredsomemean-spiritedcommentsonline.Dealingwithonlinehateisnevereasy.,Hate,9/12/2023 12:30,DealingWithHateHighSchool,Instagram, #OnlineHate #HighSchoolReality,18,36,Canada,2023,9,12,12
684,Hadabaddayatschool.Everythingseemstobegoingwrong.,Bad,9/13/2023 16:45,ToughDayHighSchool,Facebook, #BadDay #HighSchoolBlues,20,40,UK,2023,9,13,16
685,Feelingdownafternotmakingthesportsteam.Disappointmentlingers.,Sad,9/14/2023 18:20,SportsTeamRejectionHighSchool,Twitter, #Disappointment #HighSchoolSports,17,34,USA,2023,9,14,18
686,Witnessedaheatedargumentinthecafeteria.Unpleasantatmosphereatlunch.,Hate,9/15/2023 14:15,CafeteriaConflictHighSchool,Instagram, #CafeteriaDrama #HighSchoolTension,21,41,Canada,2023,9,15,14
687,Receivedanot-so-greatgradeonamajorproject.Academicfrustrationsettingin.,Bad,9/16/2023 17:30,ProjectGradeDisappointmentHighSchool,Facebook, #AcademicFrustration #HighSchoolStress,19,38,UK,2023,9,16,17
688,Dealingwithapersonalsetback.Sometimeslifethrowsunexpectedchallenges.,Sad,9/17/2023 20:45,PersonalSetbackHighSchool,Twitter, #LifeChallenges #HighSchoolStruggles,22,44,USA,2023,9,17,20
689,FeelinglonelyonaSaturdaynight.Sometimessolitudehitsharderthanexpected.,Sad,9/18/2023 22:00,LonelySaturdayHighSchool,Instagram, #LonelyNights #HighSchoolEmotions,16,31,Canada,2023,9,18,22
690,Experiencingcyberbullying.Hatefulmessagesonlinearedisheartening.,Hate,9/19/2023 15:15,CyberbullyingVictimHighSchool,Facebook, #StopCyberbullying #HighSchoolReality,14,27,UK,2023,9,19,15
691,Caughtinatorrentialrainstormwithoutanumbrella.Today'sweatherisjustbadluck.,Bad,9/20/2023 12:30,RainyDayBluesHighSchool,Twitter, #BadLuck #HighSchoolWeather,18,35,USA,2023,9,20,12
692,Missinganimportanteventduetounforeseencircumstances.Adayfilledwithsadness.,Sad,9/21/2023 16:45,MissedOpportunityHighSchool,Instagram, #MissedChances #HighSchoolRegret,20,39,Canada,2023,9,21,16
693,Dealingwithunfoundedrumorscirculatingaboutpersonallife.Rumorscanbehurtful.,Hate,9/22/2023 18:20,RumorVictimHighSchool,Facebook, #RumorMills #HighSchoolDrama,23,46,UK,2023,9,22,18
694,Gotaflattireonthewaytoanimportantmeeting.Talkaboutaseriesofbadevents!,Bad,9/23/2023 14:15,FlatTireWoesHighSchool,Twitter, #BadLuckDay #HighSchoolStruggles,25,50,USA,2023,9,23,14
695,Feelingasenseofemptinessafteraclosefriendmovesaway.Farewellsarealwayssad.,Sad,9/24/2023 17:30,FriendMovingAwayHighSchool,Instagram, #SayingGoodbye #HighSchoolEmotions,21,42,Canada,2023,9,24,17
696,Facingrejectionfromadreamcollege.Disheartenedbutdeterminedtoexploreotherpaths.,Sad,9/25/2023 20:45,CollegeRejectionHighSchool,Facebook, #CollegeDreams #HighSchoolJourney,19,37,UK,2023,9,25,20
697,Encounteringonlinetoxicityduringagamingsession.Hatefulcommentscanruinthefun.,Hate,9/26/2023 14:15,GamingToxicityHighSchool,Twitter, #OnlineGaming #HighSchoolGamer,16,32,USA,2023,9,26,14
698,Havingabadhairdayandfeelingself-conscious.Badhairdayscanaffectconfidence.,Bad,9/27/2023 17:30,BadHairDayBluesHighSchool,Instagram, #BadHairDay #HighSchoolConfidence,18,36,Canada,2023,9,27,17
699,Feelingasenseofdespairafteramajorprojectfailure.Hardworkdidn'tpayoffthistime.,Sad,9/28/2023 22:00,ProjectFailureDespairHighSchool,Facebook, #ProjectStruggles #HighSchoolHardships,21,41,UK,2023,9,28,22
700,Experiencinghatecommentsforexpressingpersonalopinions.Onlinenegativityprevails.,Hate,9/29/2023 15:45,OpinionsHateHighSchool,Twitter, #OnlineOpinions #HighSchoolCriticism,24,48,USA,2023,9,29,15
701,Havingastringofbadluckwithconstanttechnologymalfunctions.Techtroublesgalore!,Bad,9/30/2023 18:20,TechMalfunctionWoesHighSchool,Instagram, #TechIssues #HighSchoolTech,22,43,Canada,2023,9,30,18
702,Missingoutonalong-anticipatedeventduetounexpectedcircumstances.Adayfilledwithsadness.,Sad,10/1/2023 14:15,MissedEventBluesHighSchool,Facebook, #MissedMoments #HighSchoolRegret,20,39,UK,2023,10,1,14
703,Tryingoutanewstudytechniqueforupcomingexams.Exploringdifferentlearningstrategies.,Neutral,10/2/2023 16:45,StudyTechniqueExperimentHighSchool,Instagram, #StudyStrategies #HighSchoolExams,23,42,USA,2023,10,2,16
704,Organizingacommunitycleanupeventforacleanerneighborhood.Promotingenvironmentalawareness.,Neutral,10/3/2023 12:30,CommunityCleanupHighSchool,Twitter, #EnvironmentalEfforts #HighSchoolCommunity,26,50,Canada,2023,10,3,12
705,Sharingfavoritebookrecommendationswithclassmates.Buildingaminibookclub.,Neutral,10/4/2023 18:20,BookRecommendationsHighSchool,Facebook, #BookClub #HighSchoolReads,19,38,UK,2023,10,4,18
706,Experimentingwithanewrecipeforaschoolbakesale.Bakingadventuresinthekitchen.,Neutral,10/5/2023 14:15,BakeSaleRecipeExperimentHighSchool,Instagram, #BakingAdventures #HighSchoolBakes,21,43,USA,2023,10,5,14
707,Collaboratingonaschoolprojectwithpeers.Teamworkmakesthedreamwork.,Neutral,10/6/2023 17:30,SchoolProjectCollaborationHighSchool,Twitter, #Teamwork #HighSchoolProjects,18,36,Canada,2023,10,6,17
708,Attendingaschoolclubmeetingtoexplorenewinterests.Dabblinginextracurricularactivities.,Neutral,10/7/2023 20:45,ExtracurricularExplorationHighSchool,Instagram, #SchoolClubs #HighSchoolInterests,22,45,UK,2023,10,7,20
709,Exploringanewpart-timejobopportunityforgainingworkexperience.Careerdevelopmentinprogress.,Neutral,10/8/2023 15:15,PartTimeJobExplorationHighSchool,Facebook, #CareerDevelopment #HighSchoolJobs,24,48,USA,2023,10,8,15
710,Attendingaschoolassemblytostayinformedaboutupcomingeventsandannouncements.Stayingconnectedwithschoolactivities.,Neutral,10/9/2023 22:00,SchoolAssemblyParticipationHighSchool,Twitter, #SchoolEvents #HighSchoolConnectivity,20,40,Canada,2023,10,9,22
711,Exploringanewhobbyofphotographyduringfreetime.Capturingmomentsthroughalens.,Neutral,10/10/2023 14:15,PhotographyHobbyHighSchool,Instagram, #PhotographyJourney #HighSchoolHobbies,25,49,UK,2023,10,10,14
712,Participatinginasciencefairtoshowcaseauniqueexperiment.Sharingknowledgewithpeers.,Neutral,10/11/2023 16:45,ScienceFairParticipationHighSchool,Facebook, #ScienceFair #HighSchoolScience,19,37,USA,2023,10,11,16
713,Attendingaworkshopontimemanagementtoenhanceorganizationalskills.Strivingforefficiency.,Neutral,10/12/2023 18:20,TimeManagementWorkshopHighSchool,Twitter, #EfficiencyGoals #HighSchoolSkills,23,44,Canada,2023,10,12,18
714,Volunteeringatalocalcharityeventtogivebacktothecommunity.Contributingtosocialcauses.,Neutral,10/13/2023 12:30,CharityEventVolunteerHighSchool,Instagram, #CommunityService #HighSchoolVolunteer,20,39,UK,2023,10,13,12
715,Collaboratingonagroupprojecttopromoteteamworkandsharedresponsibilities.Groupeffortinaction.,Neutral,10/14/2023 17:30,GroupProjectCollaborationHighSchool,Facebook, #TeamSpirit #HighSchoolProjects,18,35,USA,2023,10,14,17
716,Participatinginadebateclubtoenhancecriticalthinkingandcommunicationskills.Intellectualengagementinprogress.,Neutral,10/15/2023 20:45,DebateClubParticipationHighSchool,Twitter, #DebateSkills #HighSchoolIntellect,22,43,Canada,2023,10,15,20
717,Celebratingafriend'sbirthdaywithasurpriseparty.Joyfulmomentsandlaughterallaround!,Happy,10/16/2023 15:45,BirthdaySurpriseHighSchool,Instagram, #SurpriseParty #HighSchoolCelebration,27,52,UK,2023,10,16,15
718,Successfullycompletingachallengingcodingproject.Excitementforovercomingcodinghurdles!,Happy,10/17/2023 12:30,CodingSuccessHighSchool,Twitter, #CodingTriumph #HighSchoolTech,24,48,USA,2023,10,17,12
719,Attendingaschooltalentshowtosupportclassmates.Applaudingthediversetalentsondisplay!,Happy,10/18/2023 16:45,TalentShowSupportHighSchool,Facebook, #TalentShow #HighSchoolEntertainment,19,38,Canada,2023,10,18,16
720,"Exploringanewhikingtrailwithfriendsovertheweekend.Nature,laughter,andgoodvibes!",Happy,10/19/2023 18:20,WeekendHikeHighSchool,Instagram, #NatureAdventures #HighSchoolFriends,21,42,UK,2023,10,19,18
721,Winningafriendlysportscompetitionagainstrivalschools.Victorycelebrationsinfullswing!,Happy,10/20/2023 14:15,SportsVictoryHighSchool,Twitter, #SportsTriumph #HighSchoolAthletics,26,50,USA,2023,10,20,14
722,Receivingaheartfeltletterfromapenpalinanothercountry.Connectingacrosstheglobe!,Happy,10/21/2023 17:30,PenPalConnectionHighSchool,Facebook, #GlobalFriendship #HighSchoolCorrespondence,23,45,Canada,2023,10,21,17
723,Creatingabeautifulmuralwithfellowartenthusiasts.Thepowerofcollaborationandcreativity!,Happy,10/22/2023 20:45,MuralCreationHighSchool,Instagram, #ArtCollaboration #HighSchoolCreativity,22,43,UK,2023,10,22,20
724,Participatinginaschool-wideartexhibition.Witnessingcreativityandspreadingpositivevibes!,Happy,11/10/2015 16:45,ArtExhibitionJoyHighSchool,Instagram, #ArtisticExpression #HighSchoolCreativity,23,44,USA,2015,11,10,16
725,Achievingapersonalbestinatrackandfieldcompetition.Thethrillofvictoryandself-improvement!,Happy,9/14/2016 12:30,TrackFieldSuccessHighSchool,Twitter, #AthleticAchievement #HighSchoolSports,26,51,Canada,2016,9,14,12
726,Collaboratingonascienceprojectthatreceivedrecognitionataregionalfair.Sciencetriumphsandsmiles!,Happy,8/18/2017 18:20,ScienceProjectSuccessHighSchool,Facebook, #ScienceFairWinner #HighSchoolScience,20,39,UK,2017,8,18,18
727,"Attendingasurprisebirthdaypartyorganizedbyfriends.Surroundedbylove,laughter,andgoodcompany!",Happy,6/22/2018 14:15,BirthdayPartyJoyHighSchool,Instagram, #SurpriseCelebration #HighSchoolFriendship,25,48,USA,2018,6,22,14
728,Successfullyfundraisingforaschoolcharityinitiative.Thejoyofgivingbacktothecommunity!,Happy,4/5/2019 17:30,CharityFundraisingTriumphHighSchool,Twitter, #CommunityGiving #HighSchoolPhilanthropy,22,42,Canada,2019,4,5,17
729,"Participatinginamulticulturalfestival,celebratingdiversitywithmusic,dance,anddeliciousfood!",Happy,2/29/2020 20:45,MulticulturalFestivalJoyHighSchool,Facebook, #CulturalCelebration #HighSchoolUnity,21,43,UK,2020,2,29,20
730,"Organizingavirtualtalentshowduringchallengingtimes,bringingsmilestoclassmates'faces!",Happy,11/15/2020 15:15,VirtualTalentShowSuccessHighSchool,Instagram, #VirtualEntertainment #HighSchoolPositivity,24,47,USA,2020,11,15,15
